AnnoMese;SKU;GiacenzaPezzi;SafetyStock;ReorderPoint;ValoreGiacenza;GiorniCopertura;FlagStockout;FlagDeadStock
2025-09;AWP-08-0674;0;1;1,2;0,0;0,0;1;0
2025-10;AWP-08-0674;1;1;1,2;38,65;28,8;0;0
2025-11;AWP-08-0674;1;1;1,2;38,65;28,8;0;0
2025-12;AWP-08-0674;0;1;1,2;0,0;0,0;1;0
2024-01;AWP-09-0629;1;1;1,5;37,52;65,5;0;0
2024-02;AWP-09-0629;1;1;1,5;37,52;65,5;0;0
2024-03;AWP-09-0629;1;1;1,5;37,52;65,5;0;0
2024-04;AWP-09-0629;3;1;1,5;112,55;196,4;0;0
2024-05;AWP-09-0629;1;1;1,5;37,52;65,5;0;0
2024-06;AWP-09-0629;3;1;1,5;112,55;196,4;0;0
2024-07;AWP-09-0629;1;1;1,5;37,52;65,5;0;0
2024-08;AWP-09-0629;1;1;1,5;37,52;65,5;0;0
2024-09;AWP-09-0629;3;1;1,5;112,55;196,4;0;0
2024-10;AWP-09-0629;2;1;1,5;75,03;130,9;0;0
2024-11;AWP-09-0629;1;1;1,5;37,52;65,5;0;0
2024-12;AWP-09-0629;1;1;1,5;37,52;65,5;0;0
2025-01;AWP-09-0629;2;1;1,5;75,03;130,9;0;0
2025-02;AWP-09-0629;0;1;1,5;0,0;0,0;1;0
2025-03;AWP-09-0629;1;1;1,5;37,52;65,5;0;0
2025-04;AWP-09-0629;1;1;1,5;37,52;65,5;0;0
2025-05;AWP-09-0629;2;1;1,5;75,03;130,9;0;0
2025-06;AWP-09-0629;0;1;1,5;0,0;0,0;1;0
2025-07;AWP-09-0629;0;1;1,5;0,0;0,0;1;0
2025-08;AWP-09-0629;1;1;1,5;37,52;65,5;0;0
2025-09;AWP-09-0629;3;1;1,5;112,55;196,4;0;0
2025-10;AWP-09-0629;2;1;1,5;75,03;130,9;0;0
2025-11;AWP-09-0629;1;1;1,5;37,52;65,5;0;0
2025-12;AWP-09-0629;0;1;1,5;0,0;0,0;1;0
2024-01;MRT-06-0420;11;4,6;7,5;285,68;172,2;0;0
2024-02;MRT-06-0420;5;4,6;7,5;129,85;78,3;0;0
2024-03;MRT-06-0420;9;4,6;7,5;233,74;140,9;0;0
2024-04;MRT-06-0420;16;4,6;7,5;415,53;250,4;0;0
2024-05;MRT-06-0420;10;4,6;7,5;259,71;156,5;0;0
2024-06;MRT-06-0420;1;4,6;7,5;25,97;15,7;0;0
2024-07;MRT-06-0420;9;4,6;7,5;233,74;140,9;0;0
2024-08;MRT-06-0420;6;4,6;7,5;155,82;93,9;0;0
2024-09;MRT-06-0420;8;4,6;7,5;207,77;125,2;0;0
2024-10;MRT-06-0420;3;4,6;7,5;77,91;47,0;0;0
2024-11;MRT-06-0420;3;4,6;7,5;77,91;47,0;0;0
2024-12;MRT-06-0420;11;4,6;7,5;285,68;172,2;0;0
2025-01;MRT-06-0420;6;4,6;7,5;155,82;93,9;0;0
2025-02;MRT-06-0420;7;4,6;7,5;181,8;109,6;0;0
2025-03;MRT-06-0420;10;4,6;7,5;259,71;156,5;0;0
2025-04;MRT-06-0420;8;4,6;7,5;207,77;125,2;0;0
2025-05;MRT-06-0420;9;4,6;7,5;233,74;140,9;0;0
2025-06;MRT-06-0420;16;4,6;7,5;415,53;250,4;0;0
2025-07;MRT-06-0420;12;4,6;7,5;311,65;187,8;0;0
2025-08;MRT-06-0420;12;4,6;7,5;311,65;187,8;0;0
2025-09;MRT-06-0420;7;4,6;7,5;181,8;109,6;0;0
2025-10;MRT-06-0420;8;4,6;7,5;207,77;125,2;0;0
2025-11;MRT-06-0420;4;4,6;7,5;103,88;62,6;0;0
2025-12;MRT-06-0420;6;4,6;7,5;155,82;93,9;0;0
2024-01;MLT-01-0357;1;1;1,3;41,52;15,3;0;0
2024-02;MLT-01-0357;1;1;1,3;41,52;15,3;0;0
2024-03;MLT-01-0357;0;1;1,3;0,0;0,0;1;0
2024-04;MLT-01-0357;1;1;1,3;41,52;15,3;0;0
2024-05;MLT-01-0357;0;1;1,3;0,0;0,0;1;0
2024-06;MLT-01-0357;0;1;1,3;0,0;0,0;1;0
2024-07;MLT-01-0357;0;1;1,3;0,0;0,0;1;0
2024-08;MLT-01-0357;1;1;1,3;41,52;15,3;0;0
2024-09;MLT-01-0357;0;1;1,3;0,0;0,0;1;0
2024-10;MLT-01-0357;0;1;1,3;0,0;0,0;1;0
2024-11;MLT-01-0357;1;1;1,3;41,52;15,3;0;0
2024-12;MLT-01-0357;0;1;1,3;0,0;0,0;1;0
2025-01;MLT-01-0357;0;1;1,3;0,0;0,0;1;0
2025-02;MLT-01-0357;0;1;1,3;0,0;0,0;1;0
2025-03;MLT-01-0357;2;1;1,3;83,05;30,6;0;0
2025-04;MLT-01-0357;0;1;1,3;0,0;0,0;1;0
2025-05;MLT-01-0357;2;1;1,3;83,05;30,6;0;0
2025-06;MLT-01-0357;2;1;1,3;83,05;30,6;0;0
2025-07;MLT-01-0357;2;1;1,3;83,05;30,6;0;0
2025-08;MLT-01-0357;1;1;1,3;41,52;15,3;0;0
2025-09;MLT-01-0357;0;1;1,3;0,0;0,0;1;0
2025-10;MLT-01-0357;0;1;1,3;0,0;0,0;1;0
2025-11;MLT-01-0357;1;1;1,3;41,52;15,3;0;0
2025-12;MLT-01-0357;1;1;1,3;41,52;15,3;0;0
2024-01;MRT-07-0444;1;1;1,4;83,05;60,0;0;0
2024-02;MRT-07-0444;1;1;1,4;83,05;60,0;0;0
2024-03;MRT-07-0444;0;1;1,4;0,0;0,0;1;0
2024-04;MRT-07-0444;2;1;1,4;166,09;120,0;0;0
2024-05;MRT-07-0444;2;1;1,4;166,09;120,0;0;0
2024-06;MRT-07-0444;0;1;1,4;0,0;0,0;1;0
2024-07;MRT-07-0444;1;1;1,4;83,05;60,0;0;0
2024-08;MRT-07-0444;1;1;1,4;83,05;60,0;0;0
2024-09;MRT-07-0444;1;1;1,4;83,05;60,0;0;0
2024-10;MRT-07-0444;0;1;1,4;0,0;0,0;1;0
2024-11;MRT-07-0444;1;1;1,4;83,05;60,0;0;0
2024-12;MRT-07-0444;0;1;1,4;0,0;0,0;1;0
2025-01;MRT-07-0444;1;1;1,4;83,05;60,0;0;0
2025-02;MRT-07-0444;1;1;1,4;83,05;60,0;0;0
2025-03;MRT-07-0444;0;1;1,4;0,0;0,0;1;0
2025-04;MRT-07-0444;2;1;1,4;166,09;120,0;0;0
2025-05;MRT-07-0444;1;1;1,4;83,05;60,0;0;0
2025-06;MRT-07-0444;1;1;1,4;83,05;60,0;0;0
2025-07;MRT-07-0444;0;1;1,4;0,0;0,0;1;0
2025-08;MRT-07-0444;0;1;1,4;0,0;0,0;1;0
2025-09;MRT-07-0444;2;1;1,4;166,09;120,0;0;0
2025-10;MRT-07-0444;1;1;1,4;83,05;60,0;0;0
2025-11;MRT-07-0444;1;1;1,4;83,05;60,0;0;0
2025-12;MRT-07-0444;1;1;1,4;83,05;60,0;0;0
2024-01;MRT-08-0391;2;1;1,4;45,33;34,3;0;0
2024-02;MRT-08-0391;0;1;1,4;0,0;0,0;1;0
2024-03;MRT-08-0391;1;1;1,4;22,66;17,1;0;0
2024-04;MRT-08-0391;0;1;1,4;0,0;0,0;1;0
2024-05;MRT-08-0391;0;1;1,4;0,0;0,0;1;0
2024-06;MRT-08-0391;2;1;1,4;45,33;34,3;0;0
2024-07;MRT-08-0391;2;1;1,4;45,33;34,3;0;0
2024-08;MRT-08-0391;0;1;1,4;0,0;0,0;1;0
2024-09;MRT-08-0391;0;1;1,4;0,0;0,0;1;0
2024-10;MRT-08-0391;1;1;1,4;22,66;17,1;0;0
2024-11;MRT-08-0391;2;1;1,4;45,33;34,3;0;0
2024-12;MRT-08-0391;2;1;1,4;45,33;34,3;0;0
2025-01;MRT-08-0391;1;1;1,4;22,66;17,1;0;0
2025-02;MRT-08-0391;0;1;1,4;0,0;0,0;1;0
2025-03;MRT-08-0391;0;1;1,4;0,0;0,0;1;0
2025-04;MRT-08-0391;1;1;1,4;22,66;17,1;0;0
2025-05;MRT-08-0391;1;1;1,4;22,66;17,1;0;0
2025-06;MRT-08-0391;1;1;1,4;22,66;17,1;0;0
2025-07;MRT-08-0391;1;1;1,4;22,66;17,1;0;0
2025-08;MRT-08-0391;1;1;1,4;22,66;17,1;0;0
2025-09;MRT-08-0391;2;1;1,4;45,33;34,3;0;0
2025-10;MRT-08-0391;1;1;1,4;22,66;17,1;0;0
2025-11;MRT-08-0391;0;1;1,4;0,0;0,0;1;0
2025-12;MRT-08-0391;1;1;1,4;22,66;17,1;0;0
2024-01;MT-01-0097;1;1,1;1,8;19,81;7,3;0;0
2024-02;MT-01-0097;2;1,1;1,8;39,63;14,5;0;0
2024-03;MT-01-0097;2;1,1;1,8;39,63;14,5;0;0
2024-04;MT-01-0097;1;1,1;1,8;19,81;7,3;0;0
2024-05;MT-01-0097;1;1,1;1,8;19,81;7,3;0;0
2024-06;MT-01-0097;3;1,1;1,8;59,44;21,8;0;0
2024-07;MT-01-0097;1;1,1;1,8;19,81;7,3;0;0
2024-08;MT-01-0097;2;1,1;1,8;39,63;14,5;0;0
2024-09;MT-01-0097;1;1,1;1,8;19,81;7,3;0;0
2024-10;MT-01-0097;1;1,1;1,8;19,81;7,3;0;0
2024-11;MT-01-0097;0;1,1;1,8;0,0;0,0;1;0
2024-12;MT-01-0097;0;1,1;1,8;0,0;0,0;1;0
2025-01;MT-01-0097;2;1,1;1,8;39,63;14,5;0;0
2025-02;MT-01-0097;4;1,1;1,8;79,26;29,1;0;0
2025-03;MT-01-0097;1;1,1;1,8;19,81;7,3;0;0
2025-04;MT-01-0097;0;1,1;1,8;0,0;0,0;1;0
2025-05;MT-01-0097;2;1,1;1,8;39,63;14,5;0;0
2025-06;MT-01-0097;2;1,1;1,8;39,63;14,5;0;0
2025-07;MT-01-0097;1;1,1;1,8;19,81;7,3;0;0
2025-08;MT-01-0097;1;1,1;1,8;19,81;7,3;0;0
2025-09;MT-01-0097;1;1,1;1,8;19,81;7,3;0;0
2025-10;MT-01-0097;0;1,1;1,8;0,0;0,0;1;0
2025-11;MT-01-0097;2;1,1;1,8;39,63;14,5;0;0
2025-12;MT-01-0097;2;1,1;1,8;39,63;14,5;0;0
2024-01;MT-02-0112;1;1,9;3,0;45,2;12,0;0;0
2024-02;MT-02-0112;5;1,9;3,0;226,01;60,0;0;0
2024-03;MT-02-0112;4;1,9;3,0;180,81;48,0;0;0
2024-04;MT-02-0112;3;1,9;3,0;135,61;36,0;0;0
2024-05;MT-02-0112;3;1,9;3,0;135,61;36,0;0;0
2024-06;MT-02-0112;2;1,9;3,0;90,41;24,0;0;0
2024-07;MT-02-0112;4;1,9;3,0;180,81;48,0;0;0
2024-08;MT-02-0112;3;1,9;3,0;135,61;36,0;0;0
2024-09;MT-02-0112;4;1,9;3,0;180,81;48,0;0;0
2024-10;MT-02-0112;4;1,9;3,0;180,81;48,0;0;0
2024-11;MT-02-0112;1;1,9;3,0;45,2;12,0;0;0
2024-12;MT-02-0112;5;1,9;3,0;226,01;60,0;0;0
2025-01;MT-02-0112;1;1,9;3,0;45,2;12,0;0;0
2025-02;MT-02-0112;2;1,9;3,0;90,41;24,0;0;0
2025-03;MT-02-0112;5;1,9;3,0;226,01;60,0;0;0
2025-04;MT-02-0112;2;1,9;3,0;90,41;24,0;0;0
2025-05;MT-02-0112;2;1,9;3,0;90,41;24,0;0;0
2025-06;MT-02-0112;2;1,9;3,0;90,41;24,0;0;0
2025-07;MT-02-0112;6;1,9;3,0;271,22;72,0;0;0
2025-08;MT-02-0112;4;1,9;3,0;180,81;48,0;0;0
2025-09;MT-02-0112;1;1,9;3,0;45,2;12,0;0;0
2025-10;MT-02-0112;4;1,9;3,0;180,81;48,0;0;0
2025-11;MT-02-0112;5;1,9;3,0;226,01;60,0;0;0
2025-12;MT-02-0112;1;1,9;3,0;45,2;12,0;0;0
2024-01;LOAD-M-01-0820;4;2,0;3,8;76,54;70,2;0;0
2024-02;LOAD-M-01-0820;2;2,0;3,8;38,27;35,1;0;0
2024-03;LOAD-M-01-0820;3;2,0;3,8;57,4;52,7;0;0
2024-04;LOAD-M-01-0820;8;2,0;3,8;153,08;140,5;0;0
2024-05;LOAD-M-01-0820;1;2,0;3,8;19,13;17,6;0;0
2024-06;LOAD-M-01-0820;3;2,0;3,8;57,4;52,7;0;0
2024-07;LOAD-M-01-0820;3;2,0;3,8;57,4;52,7;0;0
2024-08;LOAD-M-01-0820;1;2,0;3,8;19,13;17,6;0;0
2024-09;LOAD-M-01-0820;1;2,0;3,8;19,13;17,6;0;0
2024-10;LOAD-M-01-0820;6;2,0;3,8;114,81;105,4;0;0
2024-11;LOAD-M-01-0820;5;2,0;3,8;95,67;87,8;0;0
2024-12;LOAD-M-01-0820;3;2,0;3,8;57,4;52,7;0;0
2025-01;LOAD-M-01-0820;6;2,0;3,8;114,81;105,4;0;0
2025-02;LOAD-M-01-0820;3;2,0;3,8;57,4;52,7;0;0
2025-03;LOAD-M-01-0820;1;2,0;3,8;19,13;17,6;0;0
2025-04;LOAD-M-01-0820;3;2,0;3,8;57,4;52,7;0;0
2025-05;LOAD-M-01-0820;4;2,0;3,8;76,54;70,2;0;0
2025-06;LOAD-M-01-0820;3;2,0;3,8;57,4;52,7;0;0
2025-07;LOAD-M-01-0820;0;2,0;3,8;0,0;0,0;1;0
2025-08;LOAD-M-01-0820;5;2,0;3,8;95,67;87,8;0;0
2025-09;LOAD-M-01-0820;3;2,0;3,8;57,4;52,7;0;0
2025-10;LOAD-M-01-0820;2;2,0;3,8;38,27;35,1;0;0
2025-11;LOAD-M-01-0820;4;2,0;3,8;76,54;70,2;0;0
2025-12;LOAD-M-01-0820;4;2,0;3,8;76,54;70,2;0;0
2024-01;AWP-08-0702;2;1,1;2,1;39,07;45,0;0;0
2024-02;AWP-08-0702;2;1,1;2,1;39,07;45,0;0;0
2024-03;AWP-08-0702;3;1,1;2,1;58,61;67,5;0;0
2024-04;AWP-08-0702;2;1,1;2,1;39,07;45,0;0;0
2024-05;AWP-08-0702;0;1,1;2,1;0,0;0,0;1;0
2024-06;AWP-08-0702;1;1,1;2,1;19,54;22,5;0;0
2024-07;AWP-08-0702;3;1,1;2,1;58,61;67,5;0;0
2024-08;AWP-08-0702;3;1,1;2,1;58,61;67,5;0;0
2024-09;AWP-08-0702;3;1,1;2,1;58,61;67,5;0;0
2024-10;AWP-08-0702;2;1,1;2,1;39,07;45,0;0;0
2024-11;AWP-08-0702;1;1,1;2,1;19,54;22,5;0;0
2024-12;AWP-08-0702;2;1,1;2,1;39,07;45,0;0;0
2025-01;AWP-08-0702;0;1,1;2,1;0,0;0,0;1;0
2025-02;AWP-08-0702;2;1,1;2,1;39,07;45,0;0;0
2025-03;AWP-08-0702;1;1,1;2,1;19,54;22,5;0;0
2025-04;AWP-08-0702;0;1,1;2,1;0,0;0,0;1;0
2025-05;AWP-08-0702;0;1,1;2,1;0,0;0,0;1;0
2025-06;AWP-08-0702;2;1,1;2,1;39,07;45,0;0;0
2025-07;AWP-08-0702;2;1,1;2,1;39,07;45,0;0;0
2025-08;AWP-08-0702;2;1,1;2,1;39,07;45,0;0;0
2025-09;AWP-08-0702;1;1,1;2,1;19,54;22,5;0;0
2025-10;AWP-08-0702;1;1,1;2,1;19,54;22,5;0;0
2025-11;AWP-08-0702;3;1,1;2,1;58,61;67,5;0;0
2025-12;AWP-08-0702;1;1,1;2,1;19,54;22,5;0;0
2024-01;MLT-09-0250;0;1;1,3;0,0;0,0;1;0
2024-02;MLT-09-0250;1;1;1,3;40,65;20,6;0;0
2024-03;MLT-09-0250;1;1;1,3;40,65;20,6;0;0
2024-04;MLT-09-0250;0;1;1,3;0,0;0,0;1;0
2024-05;MLT-09-0250;0;1;1,3;0,0;0,0;1;0
2024-06;MLT-09-0250;1;1;1,3;40,65;20,6;0;0
2024-07;MLT-09-0250;1;1;1,3;40,65;20,6;0;0
2024-08;MLT-09-0250;1;1;1,3;40,65;20,6;0;0
2024-09;MLT-09-0250;1;1;1,3;40,65;20,6;0;0
2024-10;MLT-09-0250;2;1;1,3;81,31;41,1;0;0
2024-11;MLT-09-0250;2;1;1,3;81,31;41,1;0;0
2024-12;MLT-09-0250;1;1;1,3;40,65;20,6;0;0
2025-01;MLT-09-0250;0;1;1,3;0,0;0,0;1;0
2025-02;MLT-09-0250;0;1;1,3;0,0;0,0;1;0
2025-03;MLT-09-0250;1;1;1,3;40,65;20,6;0;0
2025-04;MLT-09-0250;1;1;1,3;40,65;20,6;0;0
2025-05;MLT-09-0250;1;1;1,3;40,65;20,6;0;0
2025-06;MLT-09-0250;0;1;1,3;0,0;0,0;1;0
2025-07;MLT-09-0250;1;1;1,3;40,65;20,6;0;0
2025-08;MLT-09-0250;1;1;1,3;40,65;20,6;0;0
2025-09;MLT-09-0250;2;1;1,3;81,31;41,1;0;0
2025-10;MLT-09-0250;1;1;1,3;40,65;20,6;0;0
2025-11;MLT-09-0250;2;1;1,3;81,31;41,1;0;0
2025-12;MLT-09-0250;1;1;1,3;40,65;20,6;0;0
2024-01;MLT-01-0285;2;1,7;3,0;32,21;10,1;0;0
2024-02;MLT-01-0285;4;1,7;3,0;64,43;20,3;0;0
2024-03;MLT-01-0285;2;1,7;3,0;32,21;10,1;0;0
2024-04;MLT-01-0285;2;1,7;3,0;32,21;10,1;0;0
2024-05;MLT-01-0285;1;1,7;3,0;16,11;5,1;0;0
2024-06;MLT-01-0285;3;1,7;3,0;48,32;15,2;0;0
2024-07;MLT-01-0285;1;1,7;3,0;16,11;5,1;0;0
2024-08;MLT-01-0285;5;1,7;3,0;80,53;25,4;0;0
2024-09;MLT-01-0285;2;1,7;3,0;32,21;10,1;0;0
2024-10;MLT-01-0285;1;1,7;3,0;16,11;5,1;0;0
2024-11;MLT-01-0285;3;1,7;3,0;48,32;15,2;0;0
2024-12;MLT-01-0285;4;1,7;3,0;64,43;20,3;0;0
2025-01;MLT-01-0285;6;1,7;3,0;96,64;30,4;0;0
2025-02;MLT-01-0285;2;1,7;3,0;32,21;10,1;0;0
2025-03;MLT-01-0285;1;1,7;3,0;16,11;5,1;0;0
2025-04;MLT-01-0285;1;1,7;3,0;16,11;5,1;0;0
2025-05;MLT-01-0285;4;1,7;3,0;64,43;20,3;0;0
2025-06;MLT-01-0285;3;1,7;3,0;48,32;15,2;0;0
2025-07;MLT-01-0285;1;1,7;3,0;16,11;5,1;0;0
2025-08;MLT-01-0285;2;1,7;3,0;32,21;10,1;0;0
2025-09;MLT-01-0285;2;1,7;3,0;32,21;10,1;0;0
2025-10;MLT-01-0285;3;1,7;3,0;48,32;15,2;0;0
2025-11;MLT-01-0285;1;1,7;3,0;16,11;5,1;0;0
2025-12;MLT-01-0285;1;1,7;3,0;16,11;5,1;0;0
2024-01;MT-07-0089;0;1;1,2;0,0;0,0;1;0
2024-02;MT-07-0089;2;1;1,2;329,62;80,0;0;0
2024-03;MT-07-0089;0;1;1,2;0,0;0,0;1;0
2024-04;MT-07-0089;2;1;1,2;329,62;80,0;0;0
2024-05;MT-07-0089;1;1;1,2;164,81;40,0;0;0
2024-06;MT-07-0089;1;1;1,2;164,81;40,0;0;0
2024-07;MT-07-0089;1;1;1,2;164,81;40,0;0;0
2024-08;MT-07-0089;2;1;1,2;329,62;80,0;0;0
2024-09;MT-07-0089;0;1;1,2;0,0;0,0;1;0
2024-10;MT-07-0089;0;1;1,2;0,0;0,0;1;0
2024-11;MT-07-0089;1;1;1,2;164,81;40,0;0;0
2024-12;MT-07-0089;1;1;1,2;164,81;40,0;0;0
2025-01;MT-07-0089;0;1;1,2;0,0;0,0;1;0
2025-02;MT-07-0089;0;1;1,2;0,0;0,0;1;0
2025-03;MT-07-0089;0;1;1,2;0,0;0,0;1;0
2025-04;MT-07-0089;0;1;1,2;0,0;0,0;1;0
2025-05;MT-07-0089;2;1;1,2;329,62;80,0;0;0
2025-06;MT-07-0089;2;1;1,2;329,62;80,0;0;0
2025-07;MT-07-0089;0;1;1,2;0,0;0,0;1;0
2025-08;MT-07-0089;1;1;1,2;164,81;40,0;0;0
2025-09;MT-07-0089;1;1;1,2;164,81;40,0;0;0
2025-10;MT-07-0089;0;1;1,2;0,0;0,0;1;0
2025-11;MT-07-0089;1;1;1,2;164,81;40,0;0;0
2025-12;MT-07-0089;2;1;1,2;329,62;80,0;0;0
2024-01;AWP-01-0630;4;1,5;2,7;47,48;32,4;0;0
2024-02;AWP-01-0630;1;1,5;2,7;11,87;8,1;0;0
2024-03;AWP-01-0630;1;1,5;2,7;11,87;8,1;0;0
2024-04;AWP-01-0630;2;1,5;2,7;23,74;16,2;0;0
2024-05;AWP-01-0630;3;1,5;2,7;35,61;24,3;0;0
2024-06;AWP-01-0630;3;1,5;2,7;35,61;24,3;0;0
2024-07;AWP-01-0630;2;1,5;2,7;23,74;16,2;0;0
2024-08;AWP-01-0630;0;1,5;2,7;0,0;0,0;1;0
2024-09;AWP-01-0630;2;1,5;2,7;23,74;16,2;0;0
2024-10;AWP-01-0630;3;1,5;2,7;35,61;24,3;0;0
2024-11;AWP-01-0630;2;1,5;2,7;23,74;16,2;0;0
2024-12;AWP-01-0630;3;1,5;2,7;35,61;24,3;0;0
2025-01;AWP-01-0630;1;1,5;2,7;11,87;8,1;0;0
2025-02;AWP-01-0630;3;1,5;2,7;35,61;24,3;0;0
2025-03;AWP-01-0630;2;1,5;2,7;23,74;16,2;0;0
2025-04;AWP-01-0630;0;1,5;2,7;0,0;0,0;1;0
2025-05;AWP-01-0630;3;1,5;2,7;35,61;24,3;0;0
2025-06;AWP-01-0630;2;1,5;2,7;23,74;16,2;0;0
2025-07;AWP-01-0630;2;1,5;2,7;23,74;16,2;0;0
2025-08;AWP-01-0630;2;1,5;2,7;23,74;16,2;0;0
2025-09;AWP-01-0630;4;1,5;2,7;47,48;32,4;0;0
2025-10;AWP-01-0630;1;1,5;2,7;11,87;8,1;0;0
2025-11;AWP-01-0630;0;1,5;2,7;0,0;0,0;1;0
2025-12;AWP-01-0630;2;1,5;2,7;23,74;16,2;0;0
2024-01;MI-MC-09-0494;1;1;1,1;91,57;144,0;0;0
2024-02;MI-MC-09-0494;0;1;1,1;0,0;0,0;1;0
2024-03;MI-MC-09-0494;1;1;1,1;91,57;144,0;0;0
2024-04;MI-MC-09-0494;2;1;1,1;183,14;288,0;0;0
2024-05;MI-MC-09-0494;0;1;1,1;0,0;0,0;1;0
2024-06;MI-MC-09-0494;0;1;1,1;0,0;0,0;1;0
2024-07;MI-MC-09-0494;1;1;1,1;91,57;144,0;0;0
2024-08;MI-MC-09-0494;0;1;1,1;0,0;0,0;1;0
2024-09;MI-MC-09-0494;1;1;1,1;91,57;144,0;0;0
2024-10;MI-MC-09-0494;1;1;1,1;91,57;144,0;0;0
2024-11;MI-MC-09-0494;0;1;1,1;0,0;0,0;1;0
2024-12;MI-MC-09-0494;1;1;1,1;91,57;144,0;0;0
2025-01;MI-MC-09-0494;2;1;1,1;183,14;288,0;0;0
2025-02;MI-MC-09-0494;1;1;1,1;91,57;144,0;0;0
2025-03;MI-MC-09-0494;1;1;1,1;91,57;144,0;0;0
2025-04;MI-MC-09-0494;1;1;1,1;91,57;144,0;0;0
2025-05;MI-MC-09-0494;1;1;1,1;91,57;144,0;0;0
2025-06;MI-MC-09-0494;1;1;1,1;91,57;144,0;0;0
2025-07;MI-MC-09-0494;1;1;1,1;91,57;144,0;0;0
2025-08;MI-MC-09-0494;1;1;1,1;91,57;144,0;0;0
2025-09;MI-MC-09-0494;1;1;1,1;91,57;144,0;0;0
2025-10;MI-MC-09-0494;1;1;1,1;91,57;144,0;0;0
2025-11;MI-MC-09-0494;0;1;1,1;0,0;0,0;1;0
2025-12;MI-MC-09-0494;1;1;1,1;91,57;144,0;0;0
2024-01;MLT-03-0274;1;1;1,1;290,87;144,0;0;0
2024-02;MLT-03-0274;1;1;1,1;290,87;144,0;0;0
2024-03;MLT-03-0274;1;1;1,1;290,87;144,0;0;0
2024-04;MLT-03-0274;0;1;1,1;0,0;0,0;1;0
2024-05;MLT-03-0274;1;1;1,1;290,87;144,0;0;0
2024-06;MLT-03-0274;1;1;1,1;290,87;144,0;0;0
2024-07;MLT-03-0274;1;1;1,1;290,87;144,0;0;0
2024-08;MLT-03-0274;1;1;1,1;290,87;144,0;0;0
2024-09;MLT-03-0274;0;1;1,1;0,0;0,0;1;0
2024-10;MLT-03-0274;1;1;1,1;290,87;144,0;0;0
2024-11;MLT-03-0274;0;1;1,1;0,0;0,0;1;0
2024-12;MLT-03-0274;1;1;1,1;290,87;144,0;0;0
2025-01;MLT-03-0274;1;1;1,1;290,87;144,0;0;0
2025-02;MLT-03-0274;1;1;1,1;290,87;144,0;0;0
2025-03;MLT-03-0274;0;1;1,1;0,0;0,0;1;0
2025-04;MLT-03-0274;1;1;1,1;290,87;144,0;0;0
2025-05;MLT-03-0274;0;1;1,1;0,0;0,0;1;0
2025-06;MLT-03-0274;1;1;1,1;290,87;144,0;0;0
2025-07;MLT-03-0274;3;1;1,1;872,61;432,0;0;0
2025-08;MLT-03-0274;1;1;1,1;290,87;144,0;0;0
2025-09;MLT-03-0274;0;1;1,1;0,0;0,0;1;0
2025-10;MLT-03-0274;0;1;1,1;0,0;0,0;1;0
2025-11;MLT-03-0274;0;1;1,1;0,0;0,0;1;0
2025-12;MLT-03-0274;1;1;1,1;290,87;144,0;0;0
2024-01;MLT-08-0330;6;4,5;8,2;133,33;48,0;0;0
2024-02;MLT-08-0330;0;4,5;8,2;0,0;0,0;1;0
2024-03;MLT-08-0330;8;4,5;8,2;177,77;64,0;0;0
2024-04;MLT-08-0330;11;4,5;8,2;244,43;88,0;0;0
2024-05;MLT-08-0330;3;4,5;8,2;66,66;24,0;0;0
2024-06;MLT-08-0330;3;4,5;8,2;66,66;24,0;0;0
2024-07;MLT-08-0330;8;4,5;8,2;177,77;64,0;0;0
2024-08;MLT-08-0330;6;4,5;8,2;133,33;48,0;0;0
2024-09;MLT-08-0330;4;4,5;8,2;88,88;32,0;0;0
2024-10;MLT-08-0330;11;4,5;8,2;244,43;88,0;0;0
2024-11;MLT-08-0330;10;4,5;8,2;222,21;80,0;0;0
2024-12;MLT-08-0330;7;4,5;8,2;155,55;56,0;0;0
2025-01;MLT-08-0330;7;4,5;8,2;155,55;56,0;0;0
2025-02;MLT-08-0330;15;4,5;8,2;333,32;120,0;0;0
2025-03;MLT-08-0330;11;4,5;8,2;244,43;88,0;0;0
2025-04;MLT-08-0330;0;4,5;8,2;0,0;0,0;1;0
2025-05;MLT-08-0330;6;4,5;8,2;133,33;48,0;0;0
2025-06;MLT-08-0330;7;4,5;8,2;155,55;56,0;0;0
2025-07;MLT-08-0330;2;4,5;8,2;44,44;16,0;0;0
2025-08;MLT-08-0330;8;4,5;8,2;177,77;64,0;0;0
2025-09;MLT-08-0330;7;4,5;8,2;155,55;56,0;0;0
2025-10;MLT-08-0330;12;4,5;8,2;266,65;96,0;0;0
2025-11;MLT-08-0330;8;4,5;8,2;177,77;64,0;0;0
2025-12;MLT-08-0330;9;4,5;8,2;199,99;72,0;0;0
2024-01;MT-05-0040;0;1;1,1;0,0;0,0;1;0
2024-02;MT-05-0040;0;1;1,1;0,0;0,0;1;0
2024-03;MT-05-0040;0;1;1,1;0,0;0,0;1;0
2024-04;MT-05-0040;0;1;1,1;0,0;0,0;1;0
2024-05;MT-05-0040;1;1;1,1;135,07;102,9;0;0
2024-06;MT-05-0040;0;1;1,1;0,0;0,0;1;0
2024-07;MT-05-0040;0;1;1,1;0,0;0,0;1;0
2024-08;MT-05-0040;0;1;1,1;0,0;0,0;1;0
2024-09;MT-05-0040;0;1;1,1;0,0;0,0;1;0
